0|^|Appearance (Clarity)|^|Appearance (Clarity)|^|10|^|NTU|^||^|NTU
0|^|Appearance (Clarity)|^|Appearance (Clarity)|^|10|^|NTU|^||^|
0|^|Appearance (Coloration)|^|Appearance (Coloration)|^|Complies|^|-|^|Complies|^|-
0|^|Appearance (Coloration)|^|Appearance (Coloration)|^|Complies|^|-|^||^|
0|^|Appearance (Visible Particulates)|^|Appearance (Visible Particulates)|^|Essentially free from visible particulates|^|-|^|Essentially free from visible particulates|^|-
0|^|Appearance (Visible Particulates)|^|Appearance (Visible Particulates)|^|Essentially free from visible particulates|^|-|^||^|
0|^|BLEF|^|Break Loose Force|^|5.6|^|Newton|^||^|Newton
0|^|BLEF|^|Break Loose Force|^|5.6|^|Newton|^||^|
0|^|BLEF|^|Extrusion Force|^|11.1|^|Newton|^||^|Newton
0|^|BLEF|^|Extrusion Force|^|11.1|^|Newton|^||^|
0|^|BLEF|^|Maximum Force|^|11.9|^|Newton|^||^|Newton
0|^|BLEF|^|Maximum Force|^|11.9|^|Newton|^||^|
0|^|CGE (Non-Reducing)|^|Fragments|^|2.1|^|%|^||^|%
0|^|CGE (Non-Reducing)|^|Fragments|^|2.1|^|%|^||^|
0|^|CGE (Non-Reducing)|^|Intact IgG|^|97.9|^|%|^||^|%
0|^|CGE (Non-Reducing)|^|Intact IgG|^|97.9|^|%|^||^|
0|^|CGE (Non-Reducing)|^|Other|^|NMT 0.3|^|%|^||^|
0|^|CGE (Reducing)|^|Fragments|^|0.6|^|%|^||^|%
0|^|CGE (Reducing)|^|Fragments|^|0.6|^|%|^||^|
0|^|CGE (Reducing)|^|Heavy Chain + Light Chain|^|97.6|^|%|^||^|%
0|^|CGE (Reducing)|^|Heavy Chain + Light Chain|^|97.6|^|%|^||^|
0|^|CGE (Reducing)|^|Other|^|1.9|^|%|^||^|%
0|^|CGE (Reducing)|^|Other|^|1.9|^|%|^||^|
0|^|Container Closure Integrity|^|Dye Ingress|^|No blue colouring inside the syringes|^|-|^|No blue colouring inside the syringes|^|-
0|^|Container Closure Integrity|^|Dye Ingress|^|No blue colouring inside the syringes|^|-|^||^|
0|^|Container Volume for Injections|^|Container Volume for Injections|^|1.0254758364|^|mL|^||^|
0|^|Inhibition Assay|^|Relative Potency|^|99|^|%|^||^|%
0|^|Inhibition Assay|^|Relative Potency|^|99|^|%|^||^|
0|^|Particulate Matter in Injections|^|Subvisible Particles >= 10 µm|^|72|^|Particles/container|^||^|-
0|^|Particulate Matter in Injections|^|Subvisible Particles >= 10 µm|^|72|^|Particles/container|^||^|
0|^|Particulate Matter in Injections|^|Subvisible Particles >= 25 µm|^|1|^|Particles/container|^||^|-
0|^|Particulate Matter in Injections|^|Subvisible Particles >= 25 µm|^|1|^|Particles/container|^||^|
0|^|SE-HPLC|^|HMMS|^|0.7|^|%|^||^|%
0|^|SE-HPLC|^|HMMS|^|0.7|^|%|^||^|
0|^|SE-HPLC|^|LMMS|^|NMT 0.2|^|%|^||^|%
0|^|SE-HPLC|^|LMMS|^|NMT 0.2|^|%|^||^|
